run_index,domain,scene,answer_type,noisy_oracle_accuracy,noisy_oracle_error_rate,threshold,seed,max_step,runner,log_dir
1,tomato,04,noisy-oracle,0.7,0.3,0.8,2053855764,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,713048806,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,2500665047,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,672625503,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,1531339295,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,211470413,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,745920905,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,2103252111,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,3975239128,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,1930802791,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,52983111,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,3878029965,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,234549939,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,4238338121,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,1888685691,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,3233857703,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,740871031,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,1916609465,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,1461147355,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,2500652120,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,1623176556,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,3729553413,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,820526579,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,3352721584,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,3683364563,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,3244445277,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,3463926691,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,544651101,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,1862615853,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,2455228265,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,2793611834,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,3975318246,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,1193981859,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,205374559,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,649927223,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,597482320,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,3778959988,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,4220646954,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,2028590717,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,04,noisy-oracle,0.7,0.3,0.8,1158359867,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_04_step50/answer_noisy_oracle_noise_0-7_thres_0-8
