run_index,domain,scene,threshold,seed,max_step,max_belief_particles,log_dir
1,wastesorting,04,0.8,1866545770,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,2078194983,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,1109053360,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,2417911022,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,3118402458,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,2846233047,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,3395350484,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,2909660789,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,183161159,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,3387909454,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,2349384917,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,2365877146,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,598815295,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,1392250768,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,664404020,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,4180427158,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,1818193539,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,2212545712,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,1783203011,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,3631111074,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,1714616726,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,1813623916,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,1347102871,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,2977692597,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,1943927868,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,779246825,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,2243452888,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,2509793740,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,3407376515,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,2454996344,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,3509718213,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,1342859169,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,3483824812,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,1441100101,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,4137275694,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,464067196,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,1970768126,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,3115646093,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,1600595861,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
1,wastesorting,04,0.8,1378130330,50,800,experiments_logs/system_log/wastesorting/scene_04/scale_ours_step50
