run_index,domain,scene,threshold,seed,log_dir
1,tomato,04,1.0,2574261237,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,2061103701,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,2755347350,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,2793442911,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,1660321439,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,1944893048,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,2831115266,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,3354950665,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,2318634636,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,3795100433,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,2171077838,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,4166112939,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,2567690808,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,1541492196,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,1014535205,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,1297353822,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,201858179,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,367595274,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,980974976,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,1462549264,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,241024180,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,490996581,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,1695981881,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,1601209332,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,2106074759,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,1043009755,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,2912942340,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,3988578702,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,2133829343,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,288069894,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,1807109561,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,4222619573,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,2839727477,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,1624710865,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,2575458564,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,41834826,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,1185887213,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,3158022707,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,1908616247,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
1,tomato,04,1.0,3051110686,experiments_logs/system_log/tomato/scene_04_step50/thres_1-0
