run_index,domain,scene,threshold,seed,log_dir
1,tomato,02,0.6,981565962,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,2424186095,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,987823867,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,568464819,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,261980674,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,3200583238,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,1817673558,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,1159079009,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,1972320102,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,3351217580,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,2241948485,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,3653069456,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,4289017073,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,2962513311,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,2309615746,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,3942002610,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,3409067863,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,354558283,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,4158983317,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,2092986968,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,159024432,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,1019822566,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,2820428781,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,1941084019,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,2304751192,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,89522107,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,1813263350,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,970377951,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,451363999,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,3830590298,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,1392660813,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,1681212431,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,3519628253,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,613684651,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,3373756800,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,1619123911,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,3336765346,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,1107543067,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,421189051,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
1,tomato,02,0.6,1841035675,experiments_logs/system_log/tomato/scene_02_step50/thres_0-6
