run_index,domain,scene,threshold,seed,log_dir
1,tomato,01,0.9,598389168,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,3541532790,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,2368611648,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,1772237980,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,4002611437,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,714554927,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,2160117229,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,1968644936,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,850888834,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,2689230558,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,2826174598,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,3998312704,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,79152655,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,3417293833,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,1286682147,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,850591754,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,2673503992,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,3111383607,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,2309697935,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,3682951797,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,811102348,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,4186400361,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,3536982294,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,1671262743,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,2469506841,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,4233971907,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,1991694679,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,2253708235,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,3645224178,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,631164090,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,267534289,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,1400558172,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,4222849500,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,1727057950,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,3502241742,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,783892419,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,1141646986,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,3017489389,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,4144316932,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
1,tomato,01,0.9,433991554,experiments_logs/system_log/tomato/scene_01_step50/thres_0-9
