run_index,domain,scene,answer_type,noisy_oracle_accuracy,noisy_oracle_error_rate,threshold,seed,max_step,runner,log_dir
1,tomato,05,noisy-oracle,0.7,0.3,0.8,841139029,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,05,noisy-oracle,0.7,0.3,0.8,2170281322,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,05,noisy-oracle,0.7,0.3,0.8,2478851876,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,05,noisy-oracle,0.7,0.3,0.8,2670759365,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,05,noisy-oracle,0.7,0.3,0.8,1597777549,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,05,noisy-oracle,0.7,0.3,0.8,1585019148,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,05,noisy-oracle,0.7,0.3,0.8,2858898478,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,05,noisy-oracle,0.7,0.3,0.8,1544874343,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,05,noisy-oracle,0.7,0.3,0.8,3599347449,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,05,noisy-oracle,0.7,0.3,0.8,3776790015,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,05,noisy-oracle,0.7,0.3,0.8,3924249411,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,05,noisy-oracle,0.7,0.3,0.8,1133048630,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,05,noisy-oracle,0.7,0.3,0.8,1929545109,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,05,noisy-oracle,0.7,0.3,0.8,603854488,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-7_thres_0-8
