run_index,domain,scene,answer_type,noisy_oracle_accuracy,noisy_oracle_error_rate,threshold,seed,max_step,runner,log_dir
1,tomato,03,oracle,0.0,0.0,0.8,2775833688,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,03,oracle,0.0,0.0,0.8,1163778458,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,03,oracle,0.0,0.0,0.8,1682564033,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,03,oracle,0.0,0.0,0.8,128476978,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,03,oracle,0.0,0.0,0.8,1176281212,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,03,oracle,0.0,0.0,0.8,4040100816,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,03,oracle,0.0,0.0,0.8,3243890752,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,03,oracle,0.0,0.0,0.8,508706013,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,03,oracle,0.0,0.0,0.8,2131223876,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,03,oracle,0.0,0.0,0.8,249976726,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,03,oracle,0.0,0.0,0.8,2073557830,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,03,oracle,0.0,0.0,0.8,2217606410,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,03,oracle,0.0,0.0,0.8,3756931312,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,03,oracle,0.0,0.0,0.8,2975004435,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,03,oracle,0.0,0.0,0.8,3776111295,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,03,oracle,0.0,0.0,0.8,1197988935,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,03,oracle,0.0,0.0,0.8,1930132105,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,03,oracle,0.0,0.0,0.8,3025932423,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,03,oracle,0.0,0.0,0.8,888376061,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
1,tomato,03,oracle,0.0,0.0,0.8,3692219349,50,knowno,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/runner_knowno_answer_oracle_thres_0-8_model_gpt4_qhat_0-8404
