run_index,domain,scene,answer_type,noisy_oracle_accuracy,noisy_oracle_error_rate,threshold,seed,max_step,runner,log_dir
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,4152959729,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,2578851092,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,2364478469,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,167234770,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,1585607683,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,2637984119,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,241424345,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,4047499586,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,3021672737,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,980481580,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,247420893,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,2932295383,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,3900394134,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,2164588761,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,1964451496,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,611790110,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,2743869767,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,30874621,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,4214763468,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,1623661773,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,1334415047,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,358595651,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,3033964617,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,2309910119,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,3487627977,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,2797938728,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,2905165934,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,2280677374,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,935598354,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,4290410081,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,2729389987,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,2273470552,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,12457857,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,1664496465,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,55439397,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,604202088,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,1049772835,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,1062165800,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,2351704516,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,wastesorting,05,noisy-oracle,0.5,0.5,0.8,1053152412,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
