run_index,domain,scene,answer_type,noisy_oracle_accuracy,noisy_oracle_error_rate,threshold,seed,max_step,runner,log_dir
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,235971372,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,2784335813,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,4113251735,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,3638521554,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,3794111498,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,1889602460,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,2172006341,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,3865705871,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,3989569688,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,3502155196,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,1370860618,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,3505267211,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,838593381,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,3928729555,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,1617316393,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,2321757496,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,3647872429,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,3693347753,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,2763505408,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,637478107,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,203585194,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,1965223523,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,3110610862,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,1469402810,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,3029596748,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,4033983777,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,wastesorting,03,noisy-oracle,0.7,0.3,0.8,1418813358,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
