run_index,domain,scene,threshold,seed,log_dir
1,tomato,02,0.9,4188385482,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,3151561562,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,3203811371,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,2193450336,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,3246258904,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,764188610,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,1747265413,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,3376275410,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,1088148014,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,4213733873,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,1710466434,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,96454304,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,3356953303,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,3367889774,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,3277143702,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,1047910120,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,2774330596,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,145578821,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,2318888328,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,1404046989,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,941343663,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,750454158,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,2169657627,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,76903722,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,4240586874,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,1371685487,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,3098949639,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,4122993176,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,474723654,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,1746456708,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,2921886411,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,3454274535,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,2656708789,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,3195383880,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,1637970795,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,589349320,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,1989569659,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,1974823853,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,1719055831,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
1,tomato,02,0.9,2087656371,experiments_logs/system_log/tomato/scene_02_step50/thres_0-9
