run_index,domain,scene,threshold,seed,log_dir
1,tomato,03,0.0,3259442802,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,3884889485,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,2409355821,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,4195359880,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,87981484,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,1242769250,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,4126551645,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,61527705,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,2252813050,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,1188031980,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,635254889,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,3739332980,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,816540466,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,4124236356,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,2133214592,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,2571505597,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,236654676,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,2656739354,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,1276413184,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,2425596027,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,1768499696,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,3955128815,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,2553662769,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,1498052183,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,3690420023,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,1948170455,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,1503595225,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,3672196814,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,2308627308,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,211574176,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,1918565848,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,3316320715,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,2074730821,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,3720422505,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,2137276435,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,3662289285,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,1465954413,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,2827728882,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,483840154,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
1,tomato,03,0.0,80144081,experiments_logs/system_log/tomato/scene_03_step50/thres_0-0
