run_index,domain,scene,threshold,seed,log_dir
1,wastesorting,04,0.6,1537576487,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,4162543449,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,3087820646,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,1427617475,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,1745956658,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,82289362,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,4285637800,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,4113378347,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,2771079420,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,837568052,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,249805575,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,2787329901,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,3287560216,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,1538558916,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,622648529,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,3048947892,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,446634263,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,288666338,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,2776746297,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,3281518927,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,2419688687,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,2483211017,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,2862565287,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,924325538,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,3339139109,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,3157523831,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,1267807863,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,1946887598,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,4022890344,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,1354190348,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,1221910600,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,2946470428,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,2724404581,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,2081847467,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,423271812,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,3552942575,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,2375216216,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,3761605767,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,3513498268,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
1,wastesorting,04,0.6,3253689950,experiments_logs/system_log/wastesorting/scene_04_step50/thres_0-6
