run_index,domain,scene,threshold,seed,log_dir
1,wastesorting,05,0.1,2686295831,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,2743037441,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,3454188429,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,576592489,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,1128082794,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,3363476954,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,3305460779,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,3967212059,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,3198066891,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,940362425,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,2379928909,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,4024860115,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,3703593258,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,348900408,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,12790450,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,2567367132,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,3654721841,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,3916742251,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,672075449,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,2634487997,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,1181294223,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,2994750659,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,2369106246,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,3066459743,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,927341098,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,3120691296,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,3861907032,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,1234502075,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,1134927955,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,542752467,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,413912941,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,3343939216,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,4117470959,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,25112370,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,4088796144,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,3270271270,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,1887543341,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,3118462722,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,1355147765,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
1,wastesorting,05,0.1,3111795314,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-1
