run_index,domain,scene,answer_type,noisy_oracle_accuracy,noisy_oracle_error_rate,threshold,seed,max_step,runner,log_dir
1,tomato,03,noisy-oracle,0.7,0.3,0.8,34282180,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,03,noisy-oracle,0.7,0.3,0.8,413291879,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,03,noisy-oracle,0.7,0.3,0.8,2086458345,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,03,noisy-oracle,0.7,0.3,0.8,1849221822,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,03,noisy-oracle,0.7,0.3,0.8,4283646528,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,03,noisy-oracle,0.7,0.3,0.8,1875104515,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,03,noisy-oracle,0.7,0.3,0.8,2593088916,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,03,noisy-oracle,0.7,0.3,0.8,385657442,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,03,noisy-oracle,0.7,0.3,0.8,3089776223,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,03,noisy-oracle,0.7,0.3,0.8,433413102,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,03,noisy-oracle,0.7,0.3,0.8,3850150888,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,03,noisy-oracle,0.7,0.3,0.8,806092132,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,03,noisy-oracle,0.7,0.3,0.8,2806757139,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,03,noisy-oracle,0.7,0.3,0.8,3322464754,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,03,noisy-oracle,0.7,0.3,0.8,3499412962,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,03,noisy-oracle,0.7,0.3,0.8,1950587919,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,03,noisy-oracle,0.7,0.3,0.8,2417181180,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,03,noisy-oracle,0.7,0.3,0.8,2927030862,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,03,noisy-oracle,0.7,0.3,0.8,2208574670,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,03,noisy-oracle,0.7,0.3,0.8,4097307179,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
1,tomato,03,noisy-oracle,0.7,0.3,0.8,441592860,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_03_step50/answer_noisy_oracle_noise_0-7_thres_0-8
