run_index,domain,scene,answer_type,noisy_oracle_accuracy,noisy_oracle_error_rate,threshold,seed,max_step,runner,log_dir
1,wastesorting,05,human-proxy,0.0,0.0,0.8,2662166684,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,1079034804,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,3540804857,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,4236990106,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,3650690265,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,1575939410,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,3546581466,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,3693663177,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,2438204172,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,4154426668,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,2353890148,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,3527626186,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,2474565143,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,1551611163,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,2269557155,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,3953523853,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,1781886844,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,1545522773,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,2708681663,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,3936345576,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,3606655232,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,1728554660,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,1876580779,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,2611756539,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,2139532548,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,610727519,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,2873992334,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,1841543979,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,1618847951,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,880606517,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,225859278,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,3060016714,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,102689278,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,2268903489,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,4144421552,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,1669392977,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,3255841848,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,2534051202,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,222326813,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
1,wastesorting,05,human-proxy,0.0,0.0,0.8,2568113592,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_05_step50/answer_human_proxy_thres_0-8
