run_index,domain,scene,threshold,seed,log_dir
1,wastesorting,02,0.3,1784964957,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,1226051194,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,2463931163,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,3911512796,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,827097108,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,4225593173,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,299577543,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,1794275128,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,817487958,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,3291439136,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,1587080101,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,2065964165,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,3809853963,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,817987691,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,1685081202,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,2706879262,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,2275524086,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,3387794709,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,1535115742,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,786510259,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,3685831497,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,4049433333,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,1961031467,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,3341984533,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,3617893197,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,1652147392,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,1130769922,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,2745634448,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,3978381548,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,2083454381,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,1733667920,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,2869096328,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,1344734080,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,205012630,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,3791619773,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,714995407,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,1636308737,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,1565168336,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,3758631137,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
1,wastesorting,02,0.3,1668213914,experiments_logs/system_log/wastesorting/scene_02_step50/thres_0-3
