run_index,domain,scene,threshold,seed,log_dir
1,tomato,03,0.8,1200912426,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,4110312888,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,3997886074,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,593413207,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,1931940121,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,584623522,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,1981949450,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,3945718403,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,76689949,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,3221329657,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,2584486171,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,225971868,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,935938026,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,3351811461,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,1093673359,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,2013041328,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,3089042194,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,238568822,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,3424453581,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,2095446928,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,3083597309,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,3464382661,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,2788588756,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,638069897,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,3260967358,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,3447949438,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,2125778993,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,871360770,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,772815616,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,1015336620,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,1750004771,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,1271242395,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,431617729,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,4134219527,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,1556885095,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,3659955151,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,1891553627,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,2636701399,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,4162586370,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
1,tomato,03,0.8,2214848359,experiments_logs/system_log/tomato/scene_03_step50/thres_0-8
