run_index,domain,scene,threshold,seed,log_dir
1,wastesorting,01,0.9,1239251455,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,607938585,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,2333909093,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,1723367704,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,3340845710,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,3144553527,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,378289959,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,1393026122,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,3814562110,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,3711772401,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,3724155767,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,3935475031,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,536809711,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,4033326875,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,3908664671,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,2512469298,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,3907649407,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,165221014,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,1483840821,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,1306819795,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,691714353,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,2110985653,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,1560875220,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,3494820535,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,2191033225,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,699387789,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,1084360983,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,2611126686,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,4264725144,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,3577550351,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,3789845403,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,3448300906,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,2164616839,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,2240217161,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,3039647776,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,2194881084,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,1954382356,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,3554253276,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,4202478242,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
1,wastesorting,01,0.9,803700376,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-9
