run_index,domain,scene,threshold,seed,log_dir
1,wastesorting,01,0.2,2698469187,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,3329693959,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,126179413,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,1789569457,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,2666718266,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,854337255,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,3641452386,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,4222944032,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,3454683928,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,2530673560,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,1671888219,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,3130872140,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,3071332191,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,2051270922,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,2488565592,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,4205022296,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,2127994220,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,2666515461,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,4009877689,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,3756429726,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,2736934415,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,1440592054,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,2568180117,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,751011457,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,829580694,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,3751005957,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,1072413397,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,1240592779,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,2640882013,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,181774296,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,1148727425,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,1172296622,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,2195504034,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,3302661347,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,3417147750,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,2204676639,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,1920397052,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,1294703365,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,3245881197,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
1,wastesorting,01,0.2,1887664413,experiments_logs/system_log/wastesorting/scene_01_step50/thres_0-2
