run_index,domain,scene,answer_type,noisy_oracle_accuracy,noisy_oracle_error_rate,threshold,seed,max_step,runner,log_dir
1,tomato,05,noisy-oracle,0.5,0.5,0.8,1512493835,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,2712473608,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,2134174696,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,3345013881,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,311112262,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,428928119,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,3418326477,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,3358428517,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,2393709951,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,1422434124,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,537893075,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,3751401585,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,2257352607,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,3823230277,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,1473734301,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,3191681258,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,2828033090,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,3220306999,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,1284410450,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,541122665,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,3740852042,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,1046900708,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,260491935,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,391073718,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,1747277809,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,3184384681,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,1971821107,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,1944910626,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,2293909517,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,3630474991,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,412806945,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,2688041561,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,1758852433,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,1928830722,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,1107201632,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,1144675334,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,2941823020,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,2224822191,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,3233899466,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,05,noisy-oracle,0.5,0.5,0.8,953960687,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-5_thres_0-8
