run_index,domain,scene,answer_type,noisy_oracle_accuracy,noisy_oracle_error_rate,threshold,seed,max_step,runner,log_dir
1,tomato,05,noisy-oracle,0.9,0.1,0.8,2159861262,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,3246876090,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,1008455230,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,3235009922,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,1582519459,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,538462767,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,1044105495,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,139280946,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,160089851,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,944464032,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,3672856619,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,3686376269,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,2007682464,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,340389894,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,3483004308,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,4236325349,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,1328231491,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,960942299,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,3969765643,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,2239589308,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,3144512943,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,1701101185,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,2390420059,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,2553218594,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,184727453,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,829452188,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,2725706253,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,2585687940,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,74660706,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,3410131137,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,1505249528,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,1587947234,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,2097253743,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,3607292578,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,2328769418,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,2393372353,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,1324349857,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,3610921550,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,1959995035,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
1,tomato,05,noisy-oracle,0.9,0.1,0.8,2586599,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_05_step50/answer_noisy_oracle_noise_0-9_thres_0-8
