run_index,domain,scene,threshold,seed,log_dir
1,tomato,03,1.0,4236631848,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,527583744,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,562373020,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,1571499305,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,3145294133,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,1372089564,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,641206405,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,1810310965,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,2261866514,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,2242629555,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,4119671623,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,3852297244,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,3258800561,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,4281895575,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,43927473,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,4283582090,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,584656825,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,3117562805,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,987975604,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,2307284293,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,123995565,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,4084618966,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,2343490243,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,3992474480,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,4179889332,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,3812170158,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,372732465,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,3942669413,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,3912502787,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,681680455,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,3006540201,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,2669405091,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,1080949840,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,3940749644,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,1224094208,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,3386769174,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,969344188,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,3099043635,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,2542763939,temp_test/tomato/scene_03_step50/thres_1-0
1,tomato,03,1.0,3699445872,temp_test/tomato/scene_03_step50/thres_1-0
