run_index,domain,scene,threshold,seed,max_step,max_belief_particles,log_dir
1,wastesorting,05,0.8,2155457835,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,1007061139,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,1696573001,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,1374061373,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,2780577338,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,1440969756,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,3605123950,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,769202535,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,3233606617,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,2150257744,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,3225145646,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,3013672356,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,3281262022,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,786375445,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,514914655,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,1246050220,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,3463177536,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,1526577506,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,4000016852,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,20930898,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,2341886294,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,2960855784,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,4141768670,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,3859959554,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,2682386334,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,2259517111,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,3301493155,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,907903405,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,4133762323,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,1913479048,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,533033313,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,3873280204,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,2530857954,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,2868723426,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,3620259096,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,2737012375,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,2621561440,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,3648775120,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,1860011967,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
1,wastesorting,05,0.8,2238930767,50,800,experiments_logs/system_log/wastesorting/scene_05/scale_ours_step50
