run_index,domain,scene,threshold,seed,log_dir
1,tomato,01,1.0,2971454348,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,4165790510,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,1033517748,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,2567744476,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,1538884924,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,634765636,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,476414884,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,3463645984,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,3641447986,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,2693347846,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,4033352844,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,3830981911,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,62354860,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,2201443056,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,2422241619,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,2384594427,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,3693474797,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,1826644953,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,2001466321,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,687855302,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,905958493,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,1186928636,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,3984523203,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,2219238640,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,1997473035,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,1267268850,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,3245145242,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,4053196466,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,3461525793,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,978466676,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,1136026997,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,3020664776,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,1104704494,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,3530099465,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,1038783426,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,1759863805,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,1883081782,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,3399284301,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,2236680268,temp_test/tomato/scene_01_step50/thres_1-0
1,tomato,01,1.0,2294972220,temp_test/tomato/scene_01_step50/thres_1-0
