run_index,domain,scene,threshold,seed,max_step,max_belief_particles,log_dir
1,wastesorting,06,0.8,1328134271,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,1556529074,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,479731433,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,2389079443,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,895764274,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,1323117524,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,184798728,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,803084601,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,1724636386,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,2340423527,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,2134418893,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,1852738091,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,1442047241,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,375644243,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,2396399125,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,2020282113,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,3321151204,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,701961666,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,435200771,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,1434587915,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,78267058,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,3166757270,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,3608274624,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,3841295088,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,3887638853,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,467266232,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,3646565745,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,4073826683,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,1848153695,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,3947288368,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,1912440176,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,2534698826,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,524178740,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,1085649898,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,2265059085,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,2045008249,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,601746965,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,563090024,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,203203940,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
1,wastesorting,06,0.8,3352981006,90,800,experiments_logs/system_log/wastesorting/scene_06/scale_ours_step90
