run_index,domain,scene,answer_type,noisy_oracle_accuracy,noisy_oracle_error_rate,threshold,seed,max_step,runner,log_dir
1,wastesorting,02,human-proxy,0.0,0.0,0.8,1701721163,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,1218545493,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,2394464560,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,3991276186,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,3219775781,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,596887776,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,1736094855,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,3217408199,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,542254111,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,3296933005,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,2496535419,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,1776077742,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,485407214,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,1086843000,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,3732765941,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,3880446596,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,1177305728,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,2550822887,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,1887955590,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,1276315754,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,3478779482,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,3156335705,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,3572390092,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,3070333052,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,3044923258,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
1,wastesorting,02,human-proxy,0.0,0.0,0.8,2000199077,50,ours,experiments_logs/system_log/04_answer_mode/wastesorting/scene_02_step50/answer_human_proxy_thres_0-8
