run_index,domain,scene,threshold,seed,log_dir
1,wastesorting,05,0.0,840305269,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,3993116465,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,1546234738,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,543938479,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,1333132501,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,4018666469,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,2064493659,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,3522693062,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,3274245363,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,2936542456,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,3081249715,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,3644427182,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,1319166650,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,3219600320,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,2380128192,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,2018573766,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,1557429311,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,4215153753,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,948920289,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,4034782551,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,3471346632,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,962865206,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,3795938411,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,1872308810,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,1052579768,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,3691158454,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,1188995017,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,1801195816,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,1746183760,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,351540117,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,1689677782,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,1431737371,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,864785848,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,3861680389,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,4007571162,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,1775495653,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,2031082722,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,2005332749,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,2090009538,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
1,wastesorting,05,0.0,878847385,experiments_logs/system_log/wastesorting/scene_05_step50/thres_0-0
