run_index,domain,scene,threshold,seed,max_step,max_belief_particles,log_dir
1,wastesorting,09,0.8,3562870346,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,2775165076,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,752405244,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,2802060895,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,3422119107,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,1025207205,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,3634479338,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,3663524637,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,3118205415,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,621616347,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,2419323340,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,2005431245,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,3153407641,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,1794995827,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,2158994028,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,2242635710,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,3338875731,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,3235442671,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,3765647264,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,523295193,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,4192652391,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,2848493402,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,2378780952,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,3566893527,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,1843273867,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,1416801977,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,3044226429,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,1103604720,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,2439362530,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,2343517203,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,2541835800,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,2010900269,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,267106571,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,1816122438,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,3142530787,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,4060634054,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,3556390038,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,3514911394,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,2148529916,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
1,wastesorting,09,0.8,3799352063,90,800,experiments_logs/system_log/wastesorting/scene_09/scale_ours_step90
