run_index,domain,scene,answer_type,noisy_oracle_accuracy,noisy_oracle_error_rate,threshold,seed,max_step,runner,log_dir
1,tomato,01,noisy-oracle,0.5,0.5,0.8,1754706711,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,350589340,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,2241666282,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,252305615,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,675300464,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,2521040937,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,1717303699,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,1154980537,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,2828282108,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,3839919252,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,2560445906,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,1563050816,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,3531295335,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,2839516714,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,1688086285,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,1694598303,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,3242691552,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,2763280126,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,918307056,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,3216284959,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,3716907960,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,823264920,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,2010941578,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,3267468651,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,3333250901,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,2696208397,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
1,tomato,01,noisy-oracle,0.5,0.5,0.8,369704241,50,ours,experiments_logs/system_log/04_answer_mode/tomato/scene_01_step50/answer_noisy_oracle_noise_0-5_thres_0-8
